col_1,col_2,col_3,col_4,col_5,col_6,composite_z_index,composite_weighted_index,segment,cluster
29.0,6,0.7,92.0,23,21207,-0.2240904860203624,0.0,baseline,1
10.0,7,0.6,57.0,29,34361,-0.02561998868843579,0.0,baseline,1
38.0,8,11.1,66.0,31,8764,-0.512764265359581,0.0,baseline,1
63.0,5,7.5,96.0,16,19974,-0.2387511157239682,0.0,baseline,1
31.0,4,1.3,54.0,42,13311,-0.44799168422240876,0.0,baseline,1
12.0,1,2.6,21.0,5,11820,-0.5358055758313833,0.0,baseline,1
63.0,9,0.4,25.0,36,15649,-0.4534207955018039,0.0,baseline,1
48.0,5,1.1,23.0,8,38037,-0.013085734813263888,0.0,baseline,1
94.0,7,2.6,86.0,14,35476,0.04884252383526538,0.0,baseline,1
60.0,6,4.6,86.0,20,12800,-0.3998440108525255,0.0,baseline,1
32.0,7,1.8,65.0,27,1087,-0.6704231111905754,0.0,baseline,1
44.0,6,8.8,72.0,13,22842,-0.22403753969414436,0.0,baseline,1
25.0,3,11.5,38.0,14,37379,0.004607327967619562,0.0,baseline,1
30.0,1,3.7,92.0,1,39470,0.13892236966842694,0.0,baseline,1
16.0,3,5.5,43.0,17,7069,-0.5896377950331728,0.0,baseline,1
80.0,6,6.9,54.0,34,3115,-0.6477973745218356,0.0,baseline,1
19.0,9,10.0,40.0,15,28248,-0.17322256911125358,0.0,baseline,1
50.0,2,9.2,80.0,49,21820,-0.23003511057399975,0.0,baseline,1
40.0,7,5.5,91.0,15,28697,-0.07547894564803087,0.0,baseline,1
55.0,8,1.8,91.0,13,28193,-0.08690412520911597,0.0,baseline,1
31.0,5,3.4,87.0,40,2223,-0.6082137425313179,0.0,baseline,1
40.0,1,3.0,52.0,49,27249,-0.17471130019833433,0.0,baseline,1
87.0,6,7.2,53.0,36,11631,-0.48066587956859097,0.0,baseline,1
36.0,4,3.6,39.0,34,2633,-0.6853962330416277,0.0,baseline,1
30.0,1,10.9,24.0,3,22427,-0.31694431066577156,0.0,baseline,1
50.0,2,1.6,52.0,31,4876,-0.61867751399779,0.0,baseline,1
41.0,1,9.6,66.0,36,12881,-0.4319785110254605,0.0,baseline,1
71.0,6,9.0,32.0,19,14665,-0.4571605097092016,0.0,baseline,1
49.0,2,8.0,44.0,32,1109,-0.7050294539260975,0.0,baseline,1
74.0,1,8.9,70.0,33,7215,-0.5374455878610834,0.0,baseline,1
43.0,1,1.8,46.0,10,24685,-0.23667630672023063,0.0,baseline,1
50.0,4,9.3,50.0,31,37712,0.03170581477797288,0.0,baseline,1
25.0,1,0.1,56.0,24,26841,-0.17683489426642793,0.0,baseline,1
29.0,1,4.3,66.0,9,12394,-0.4437326349166112,0.0,baseline,1
64.0,9,9.4,76.0,9,36532,0.05474951804026991,0.0,baseline,1
22.0,5,5.3,27.0,45,28860,-0.18619938608579545,0.0,baseline,1
28.0,3,9.8,20.0,28,12551,-0.5201772282491369,0.0,baseline,1
637.0,71,30.0,12.9,61,593,-0.7596669673975872,0.0,baseline,3
150544.0,62,32.0,3.2,78,1081,-0.7667338101263425,0.0,baseline,3
351801.0,49,38.0,4.6,63,449,-0.7748005210103575,0.0,baseline,3
79.0,25,15.0,17.7,88,682,-0.7567620314562533,0.0,baseline,3
30000000.0,28,25.0,5.2,109,728,-0.7740190075467299,0.0,baseline,3
6289.0,36,33.0,13.2,107,635,-0.7582123662888742,0.0,baseline,3
916.0,9558,1207.0,218.0,15,10,0.35861626254894885,0.0,baseline,0
87.0,940,107.0,328.0,12,1,-0.15320315272281598,0.0,baseline,0
658.0,12257,1619.0,472.0,11,4,1.058439827150956,0.0,top_5%,0
423.0,6346,1961.0,316.0,10,6,0.7307537387632501,0.0,baseline,0
130.0,18076,557.0,173.0,9,8,0.28874372401169446,0.0,baseline,0
292.0,14396,699.0,120.0,5,11,0.13510900924107827,0.0,baseline,0
957.0,508,1022.0,186.0,8,2,-0.056466503110175814,0.0,baseline,0
780.0,24593,1078.0,66.0,18,3,0.5099476468579469,0.0,baseline,0
79.0,24649,1815.0,53.0,11,8,0.7809283971776524,0.0,top_10%,0
865.0,2380,773.0,152.0,6,2,-0.15677904239589494,0.0,baseline,0
851.0,14749,1861.0,82.0,8,4,0.5392596523457489,0.0,baseline,0
960.0,14459,1120.0,41.0,9,4,0.16340525826269134,0.0,baseline,0
750.0,2761,1851.0,253.0,4,4,0.462301585068169,0.0,baseline,0
899.0,11424,105.0,302.0,8,9,0.1296961004952146,0.0,baseline,0
718.0,3953,1141.0,291.0,14,6,0.2858775037579639,0.0,baseline,0
88.0,8261,383.0,429.0,11,3,0.36615981680883375,0.0,baseline,0
144.0,18583,1555.0,320.0,9,11,0.9618857619733894,0.0,top_5%,0
103.0,12398,887.0,292.0,6,3,0.45251236773427017,0.0,baseline,0
697.0,4672,1392.0,218.0,15,0,0.2780883387150398,0.0,baseline,0
439.0,13754,44.0,358.0,8,9,0.27837992591521155,0.0,baseline,0
232.0,20668,1686.0,288.0,12,5,1.0223894700817147,0.0,top_5%,0
383.0,21115,1480.0,127.0,17,7,0.6685048075535753,0.0,baseline,0
565.0,6175,459.0,472.0,13,4,0.4071667814027208,0.0,baseline,0
301.0,4892,260.0,324.0,17,5,0.02473917893866534,0.0,baseline,0
61.0,22475,1172.0,70.0,13,7,0.4877926151204618,0.0,baseline,0
717.0,21052,1499.0,51.0,9,7,0.538908981262116,0.0,baseline,0
93.0,6601,1034.0,459.0,8,9,0.6255489161772207,0.0,baseline,0
583.0,5769,148.0,355.0,17,5,0.06304035453880258,0.0,baseline,0
257.0,10081,1100.0,283.0,17,3,0.4480874389236488,0.0,baseline,0
247.0,1836,1369.0,166.0,16,1,0.08731347976256731,0.0,baseline,0
953.0,13066,212.0,241.0,11,10,0.11531798100474809,0.0,baseline,0
690.0,22300,781.0,187.0,7,10,0.535363950357366,0.0,baseline,0
645.0,8848,920.0,241.0,16,7,0.2633220486158647,0.0,baseline,0
108.0,17499,1962.0,181.0,10,9,0.8419556171056829,0.0,top_10%,0
983.0,9070,1280.0,194.0,17,4,0.3294153993395551,0.0,baseline,0
347.0,1714,1499.0,214.0,7,9,0.2205393401166792,0.0,baseline,0
972.0,5821,512.0,344.0,19,0,0.18935043666480195,0.0,baseline,0
960.0,16708,1216.0,208.0,12,7,0.5692422953979857,0.0,baseline,0
652.0,8404,1738.0,466.0,12,0,0.9736831647493948,0.0,top_5%,0
99.0,22774,1040.0,324.0,17,10,0.8965951910243912,0.0,top_10%,0
87.0,17066,1717.0,30.0,11,11,0.4627092666422168,0.0,baseline,0
859.0,9148,1338.0,96.0,8,5,0.18061705128181513,0.0,baseline,0
903.0,2797,1791.0,89.0,17,2,0.1479674562019977,0.0,baseline,0
904.0,12714,1912.0,189.0,6,6,0.685786491005948,0.0,baseline,0
117.0,20835,241.0,430.0,9,3,0.7071402387385225,0.0,baseline,0
88.0,9958,1172.0,73.0,15,1,0.09929293211453827,0.0,baseline,0
31.0,5,2.1,72.0,19,730,-0.6649951028281925,0.0,baseline,1
12.0,3,4.6,89.0,8,7735,-0.494994069848006,0.0,baseline,1
73.0,2,2.4,88.0,13,25682,-0.14195883886476324,0.0,baseline,1
89.0,7,11.6,43.0,21,31432,-0.1042079889609103,0.0,baseline,1
25.0,6,3.5,42.0,4,25827,-0.2203230707975587,0.0,baseline,1
17.0,5,7.2,96.0,22,38533,0.12897733355088076,0.0,baseline,1
67.0,1,2.9,90.0,30,28834,-0.0757614986315413,0.0,baseline,1
29.0,7,6.7,69.0,4,10580,-0.4732117219239955,0.0,baseline,1
98.0,2,1.5,43.0,47,37930,0.0204230239877434,0.0,baseline,1
78.0,3,11.4,68.0,11,13157,-0.42217489094563887,0.0,baseline,1
30.0,5,6.2,72.0,36,34363,0.0032512478769075315,0.0,baseline,1
41.0,4,7.4,25.0,27,25867,-0.24827722601303803,0.0,baseline,1
12.0,5,5.4,73.0,6,38890,0.09443939202951943,0.0,baseline,1
61.0,6,0.5,22.0,2,11957,-0.5319873381380726,0.0,baseline,1
49.0,4,8.1,64.0,28,24015,-0.2153547672870211,0.0,baseline,1
97.0,4,1.1,91.0,33,19814,-0.2533829130415237,0.0,baseline,1
12.0,1,4.1,60.0,15,34595,-0.014448108002976967,0.0,baseline,1
17.0,6,1.2,63.0,22,27142,-0.15782764146497977,0.0,baseline,1
31.0,9,10.8,52.0,22,4459,-0.6230744390837482,0.0,baseline,1
54.0,2,0.3,65.0,25,32762,-0.04336296985302651,0.0,baseline,1
67.0,7,11.9,48.0,17,33323,-0.057717269385238995,0.0,baseline,1
46.0,4,7.2,62.0,28,8817,-0.5204991008514551,0.0,baseline,1
65.0,8,9.9,71.0,32,25667,-0.16932399840000043,0.0,baseline,1
10.0,4,3.5,65.0,3,34540,-0.00679045755314775,0.0,baseline,1
58.0,2,5.8,27.0,39,12489,-0.5105757878584024,0.0,baseline,1
12.0,7,3.4,94.0,30,7165,-0.49775040161094997,0.0,baseline,1
33.0,9,3.4,42.0,4,34901,-0.0404177554711469,0.0,baseline,1
79.0,5,4.6,22.0,33,22374,-0.3239236021754695,0.0,baseline,1
65.0,4,3.4,92.0,21,15901,-0.32824999684933753,0.0,baseline,1
35.0,4,3.1,83.0,45,7444,-0.5119947358720431,0.0,baseline,1
94.0,3,1.8,63.0,15,34438,-0.013074215590462068,0.0,baseline,1
88.0,6,1.6,79.0,3,17926,-0.31188189848893544,0.0,baseline,1
98.0,8,5.8,86.0,34,21718,-0.22254665722034292,0.0,baseline,1
73.0,8,10.5,87.0,24,36289,0.06989878861284265,0.0,baseline,1
85.0,3,0.5,36.0,43,10701,-0.5320804553028313,0.0,baseline,1
22.0,5,0.4,71.0,38,5527,-0.5723688427589902,0.0,baseline,1
28.0,3,9.3,65.0,37,4770,-0.5945763518118046,0.0,baseline,1
38.0,8,2.8,79.0,31,34556,0.018270630369369434,0.0,baseline,1
46.0,9,5.4,62.0,17,10453,-0.4886293428627966,0.0,baseline,1
73.0,2,6.8,46.0,38,20780,-0.31206102475887965,0.0,baseline,1
94.0,3,3.2,22.0,46,20656,-0.35859314665929876,0.0,baseline,1
54.0,7,7.4,91.0,9,35693,0.06393819412164597,0.0,baseline,1
74.0,1,0.9,71.0,30,20484,-0.2758421905067687,0.0,baseline,1
12.0,5,6.9,90.0,42,39459,0.1365425072910528,0.0,baseline,1
20.0,8,2.5,79.0,26,5872,-0.5503776116430863,0.0,baseline,1
27.0,7,10.0,82.0,36,32751,-0.009346942362969124,0.0,baseline,1
673.0,41,20.0,2.8,79,685,-0.7807128302801866,0.0,baseline,3
6300000000.0,59,53.0,6.8,56,510,-0.7634168981596773,0.0,baseline,3
2879025.0,71,57.0,10.3,50,621,-0.753029356164844,0.0,baseline,3
4.0,68,63.0,16.2,50,688,-0.7389248477738612,0.0,baseline,3
45857544.0,48,41.0,15.9,91,1042,-0.7417944952097123,0.0,baseline,3
50632940.0,70,51.0,4.3,45,1063,-0.7573489087886909,0.0,baseline,3
527.0,17939,1734.0,402.0,14,10,1.1584046553235368,0.0,top_5%,0
269.0,8327,262.0,41.0,16,2,-0.36973012719597353,0.0,baseline,0
265.0,368,1809.0,475.0,9,8,0.7652311727065095,0.0,baseline,0
141.0,8095,658.0,203.0,10,2,0.06807457079038333,0.0,baseline,0
135.0,11685,1348.0,193.0,14,2,0.43681450468711136,0.0,baseline,0
611.0,22172,1783.0,448.0,7,7,1.392721777904868,0.0,top_5%,0
303.0,21844,442.0,395.0,14,3,0.7563396969637446,0.0,baseline,0
601.0,20503,1867.0,432.0,14,5,1.3450403471940575,0.0,top_5%,0
268.0,1448,1129.0,197.0,16,3,0.035109419036908146,0.0,baseline,0
495.0,3732,324.0,66.0,5,11,-0.4450439501025557,0.0,baseline,0
734.0,22501,88.0,86.0,4,10,0.08729091821193491,0.0,baseline,0
945.0,14948,934.0,96.0,11,5,0.20285755912855816,0.0,baseline,0
161.0,408,943.0,212.0,8,6,-0.04462311662074303,0.0,baseline,0
5.0,15552,625.0,405.0,11,1,0.6487349599689833,0.0,baseline,0
145.0,3146,209.0,24.0,14,2,-0.5839419544152116,0.0,baseline,0
207.0,24247,1664.0,57.0,7,2,0.715402826708796,0.0,baseline,0
55.0,7394,762.0,212.0,17,3,0.1032876139626617,0.0,baseline,0
990.0,15468,600.0,496.0,17,9,0.7981603779859037,0.0,top_10%,0
745.0,6056,1355.0,478.0,8,4,0.7693781304758616,0.0,baseline,0
12.0,21343,757.0,5.0,18,0,0.1719030410478444,0.0,baseline,3
472.0,19410,1646.0,444.0,11,4,1.2443483341200074,0.0,top_5%,0
533.0,4534,554.0,16.0,9,6,-0.4176294684164772,0.0,baseline,0
963.0,342,965.0,110.0,10,5,-0.21937844588604255,0.0,baseline,0
267.0,23763,1678.0,37.0,14,8,0.6702838140579814,0.0,baseline,0
615.0,22010,631.0,459.0,5,11,0.9504715552934146,0.0,top_10%,0
755.0,843,762.0,271.0,9,4,0.0021668578982114994,0.0,baseline,0
633.0,21498,1185.0,438.0,10,9,1.1166575494806086,0.0,top_5%,0
104.0,22225,646.0,296.0,6,7,0.6732456444853159,0.0,baseline,0
318.0,16598,1126.0,241.0,16,6,0.5887581339130474,0.0,baseline,0
30.0,1114,637.0,150.0,7,10,-0.25392552658899853,0.0,baseline,0
459.0,24606,1362.0,87.0,17,3,0.660312724844476,0.0,baseline,0
808.0,7948,1834.0,15.0,10,11,0.19562668949816084,0.0,baseline,0
530.0,1351,326.0,241.0,9,7,-0.20802690194583595,0.0,baseline,0
795.0,10527,1222.0,213.0,17,9,0.38613234411331865,0.0,baseline,0
505.0,10300,1548.0,100.0,19,5,0.30723554091623617,0.0,baseline,0
231.0,14551,1215.0,330.0,13,7,0.7179468131649593,0.0,baseline,0
341.0,14992,1519.0,5.0,15,3,0.2743459105634243,0.0,baseline,3
591.0,14347,1159.0,331.0,11,1,0.6909841418424333,0.0,baseline,0
943.0,9286,194.0,4.0,18,7,-0.4322255769400906,0.0,baseline,3
139.0,20297,1176.0,424.0,18,10,1.0504361370702686,0.0,top_5%,0
770.0,14920,1267.0,86.0,16,1,0.31615714828259855,0.0,baseline,0
871.0,17670,1202.0,110.0,5,9,0.41971984131642504,0.0,baseline,0
961.0,24013,1294.0,136.0,17,1,0.7017919867336625,0.0,baseline,0
945.0,10774,563.0,1.0,15,2,-0.24453814516989264,0.0,baseline,3
961.0,16912,256.0,230.0,8,0,0.23397976314627067,0.0,baseline,0
465.0,14687,1803.0,273.0,19,0,0.8538804517111716,0.0,top_10%,0
30.0,6,6.7,91.0,33,7135,-0.5024027371695892,0.0,baseline,1
70.0,5,2.7,39.0,20,27025,-0.20226166064560175,0.0,baseline,1
53.0,3,10.7,26.0,33,14350,-0.47349380954647713,0.0,baseline,1
73.0,3,8.6,98.0,4,1406,-0.6028471092988272,0.0,baseline,1
58.0,3,7.6,57.0,13,22467,-0.2587143675600868,0.0,baseline,1
99.0,5,1.3,43.0,47,12489,-0.4838135397921207,0.0,baseline,1
30.0,1,0.3,86.0,45,4364,-0.5689115015376284,0.0,baseline,1
24.0,3,4.5,95.0,19,9773,-0.44397009104431534,0.0,baseline,1
36.0,4,1.1,22.0,9,9917,-0.57224601535829,0.0,baseline,1
98.0,9,4.3,65.0,29,13248,-0.42833261481303814,0.0,baseline,1
10.0,1,0.8,44.0,44,30285,-0.1296349380524418,0.0,baseline,1
73.0,3,5.9,44.0,4,7797,-0.5732716459308937,0.0,baseline,1
25.0,8,10.2,81.0,46,7723,-0.5070802321190805,0.0,baseline,1
38.0,8,9.4,57.0,29,23834,-0.2307488221710408,0.0,baseline,1
21.0,7,11.0,27.0,37,7916,-0.5989954322711627,0.0,baseline,1
26.0,9,2.7,85.0,14,874,-0.6386597842699645,0.0,baseline,1
25.0,3,0.6,84.0,15,6557,-0.5288199571323624,0.0,baseline,1
63.0,2,6.6,65.0,38,11484,-0.46260403546092377,0.0,baseline,1
74.0,5,3.9,38.0,0,10158,-0.5378753322020509,0.0,baseline,1
73.0,8,5.8,54.0,5,23843,-0.23733271688981505,0.0,baseline,1
86.0,7,9.2,96.0,35,2174,-0.590817815255892,0.0,baseline,1
73.0,8,1.0,31.0,29,26742,-0.2226766888461966,0.0,baseline,1
18.0,8,1.2,81.0,16,38136,0.09214987132140434,0.0,baseline,1
41.0,1,1.5,34.0,32,6858,-0.6114732928836745,0.0,baseline,1
52.0,3,5.0,84.0,44,13990,-0.3797499802227027,0.0,baseline,1
66.0,5,6.7,42.0,26,9246,-0.5477282416550738,0.0,baseline,1
40.0,6,7.0,83.0,48,39525,0.1254739079168279,0.0,baseline,1
43.0,5,5.6,38.0,6,16750,-0.406544951803138,0.0,baseline,1
21.0,8,6.7,36.0,24,35780,-0.03238811278809292,0.0,baseline,1
96.0,5,4.0,44.0,28,8196,-0.5660537786354596,0.0,baseline,1
75.0,7,0.9,79.0,37,2352,-0.6208114256275599,0.0,baseline,1
54.0,6,7.4,88.0,13,14273,-0.36598171877625696,0.0,baseline,1
52.0,6,3.0,48.0,7,20193,-0.32152005922503596,0.0,baseline,1
65.0,3,5.1,36.0,28,19059,-0.3645972737043566,0.0,baseline,1
36.0,5,5.2,34.0,46,34960,-0.052886545621224135,0.0,baseline,1
68.0,1,7.9,33.0,37,5927,-0.6291666316109057,0.0,baseline,1
36.0,3,3.9,90.0,30,11138,-0.4260444394682379,0.0,baseline,1
59.0,8,10.1,60.0,45,9820,-0.5029000016799029,0.0,baseline,1
40.0,7,11.7,83.0,2,9940,-0.4590184729875872,0.0,baseline,1
76.0,7,3.2,76.0,21,20207,-0.271340395213198,0.0,baseline,1
72.0,8,6.0,40.0,2,18391,-0.3702101194961006,0.0,baseline,1
44.0,2,1.6,58.0,19,3873,-0.6278878180162789,0.0,baseline,1
31.0,8,0.6,66.0,42,21162,-0.2711940377967455,0.0,baseline,1
22.0,6,2.4,28.0,46,23398,-0.2937987862779746,0.0,baseline,1
84.0,9,2.5,83.0,3,38488,0.10323012817284916,0.0,baseline,1
17.0,9,4.2,25.0,38,21093,-0.34401157273538757,0.0,baseline,1
52210546.0,24,26.0,5.6,99,274,-0.7820354725112799,0.0,baseline,3
8851.0,26,78.0,8.0,72,763,-0.7473933266874397,0.0,baseline,3
15268474.0,48,38.0,9.3,68,740,-0.7607063843221739,0.0,baseline,3
8240.0,19,68.0,9.9,87,944,-0.7446125388515974,0.0,baseline,3
16409556.0,29,10.0,14.1,67,274,-0.7731073201894647,0.0,baseline,3
62451.0,66,79.0,10.9,99,173,-0.7522757115525439,0.0,baseline,3
5770987.0,63,42.0,16.5,52,355,-0.7534758330879687,0.0,baseline,3
69000000.0,44,52.0,3.9,62,499,-0.769660231551688,0.0,baseline,3
446897.0,53,30.0,0.7,46,211,-0.789499385490366,0.0,baseline,3
8136.0,26,73.0,15.8,50,1334,-0.7241880093684264,0.0,baseline,3
454.0,30,71.0,9.0,84,310,-0.7572435625923355,0.0,baseline,3
15785311.0,59,26.0,6.2,64,1297,-0.759591304794827,0.0,baseline,3
94795797.0,19,36.0,11.9,76,360,-0.765319885813245,0.0,baseline,3
795.0,23668,705.0,26.0,11,8,0.2619175933858074,0.0,baseline,0
421.0,13683,1860.0,210.0,4,7,0.7330100439477669,0.0,baseline,0
116.0,13801,641.0,171.0,9,8,0.18402730428056893,0.0,baseline,0
396.0,19341,121.0,235.0,13,2,0.26578298748635093,0.0,baseline,0
221.0,15008,536.0,95.0,8,1,0.045071023004382704,0.0,baseline,0
575.0,1542,1409.0,63.0,14,1,-0.08923449367916003,0.0,baseline,0
962.0,24036,1780.0,337.0,13,10,1.2528353842996356,0.0,top_5%,0
577.0,9410,1346.0,47.0,11,8,0.10495478587322735,0.0,baseline,0
440.0,3350,474.0,23.0,10,9,-0.4740861013534663,0.0,baseline,0
788.0,2249,1212.0,93.0,18,11,-0.09156511507858778,0.0,baseline,0
319.0,19480,1815.0,470.0,14,7,1.359856927896789,0.0,top_5%,0
481.0,11086,1152.0,92.0,11,4,0.16068960046858868,0.0,baseline,0
494.0,1394,982.0,411.0,19,9,0.3557895823782504,0.0,baseline,0
314.0,18967,20.0,212.0,9,9,0.17320881680906544,0.0,baseline,0
796.0,4503,1325.0,115.0,7,10,0.06324238908864696,0.0,baseline,0
802.0,19089,1925.0,177.0,14,7,0.8701441572869295,0.0,top_10%,0
350.0,887,726.0,488.0,13,3,0.37513969263235736,0.0,baseline,0
197.0,20399,1016.0,47.0,13,3,0.31965613866924336,0.0,baseline,0
879.0,13676,189.0,99.0,11,0,-0.1273266579352194,0.0,baseline,0
292.0,24855,747.0,190.0,13,8,0.6075434750543589,0.0,baseline,0
80.0,21712,1832.0,106.0,9,0,0.7893770042712567,0.0,top_10%,0
512.0,22806,155.0,7.0,9,3,-0.01717008589374297,0.0,baseline,0
548.0,16980,149.0,147.0,15,9,0.046273070389061435,0.0,baseline,0
618.0,7561,1006.0,220.0,9,6,0.21957776620974956,0.0,baseline,0
398.0,9344,905.0,145.0,4,8,0.1022819994405614,0.0,baseline,0
185.0,20715,1286.0,442.0,17,5,1.139111329677747,0.0,top_5%,0
74.0,13841,275.0,378.0,19,3,0.408159714086611,0.0,baseline,0
159.0,23784,1257.0,31.0,7,5,0.4932790144096759,0.0,baseline,0
883.0,14401,116.0,337.0,9,8,0.289917255789711,0.0,baseline,0
414.0,8937,32.0,113.0,6,4,-0.31366853460738886,0.0,baseline,0
557.0,13703,148.0,196.0,19,2,0.029796500845313656,0.0,baseline,0
351.0,13501,1014.0,335.0,10,0,0.6139710300361604,0.0,baseline,0
715.0,9680,1656.0,42.0,9,2,0.22735945495055787,0.0,baseline,0
486.0,22513,1423.0,119.0,9,11,0.6757294877597573,0.0,baseline,0
37.0,7103,1915.0,104.0,12,0,0.3592136060328166,0.0,baseline,0
237.0,15991,272.0,445.0,5,7,0.5938202809083599,0.0,baseline,0
756.0,9864,1620.0,234.0,9,2,0.5602991114426821,0.0,baseline,0
396.0,3495,1870.0,374.0,16,3,0.7080733448550498,0.0,baseline,0
733.0,7372,1864.0,186.0,5,3,0.49332935912581144,0.0,baseline,0
4.0,19195,1492.0,484.0,11,1,1.2475921788834212,0.0,top_5%,0
5.0,23291,1843.0,340.0,19,9,1.259697746682955,0.0,top_5%,0
409.0,24679,1191.0,196.0,5,4,0.7886541243676505,0.0,top_10%,0
381.0,17764,1995.0,215.0,16,3,0.9237184042581086,0.0,top_10%,0
194.0,8704,60.0,455.0,14,1,0.29821238052959925,0.0,baseline,0
4.0,7630,248.0,223.0,13,11,-0.07338260953362921,0.0,baseline,0
603.0,3437,856.0,39.0,14,0,-0.2916038220776384,0.0,baseline,0
87.0,7,11.2,94.0,48,21804,-0.20450620922267604,0.0,baseline,1
67.0,2,5.0,68.0,12,31887,-0.05350739406941041,0.0,baseline,1
38.0,6,2.0,85.0,47,7237,-0.512914302129865,0.0,baseline,1
63.0,6,5.4,28.0,10,11933,-0.519850474792992,0.0,baseline,1
12.0,9,2.5,65.0,26,6241,-0.5679281270139258,0.0,baseline,1
25.0,7,2.3,78.0,7,479,-0.659158228042871,0.0,baseline,1
25.0,3,0.2,94.0,6,2245,-0.5966616216713888,0.0,baseline,1
61.0,6,8.7,27.0,15,21366,-0.3333540734831558,0.0,baseline,1
42.0,1,7.4,80.0,11,14431,-0.37723348244564214,0.0,baseline,1
67.0,5,6.6,50.0,49,29995,-0.12228762094573234,0.0,baseline,1
33.0,5,10.6,20.0,6,22632,-0.3199873209556442,0.0,baseline,1
27.0,1,10.8,91.0,47,2150,-0.5997391200102355,0.0,baseline,1
16.0,5,8.6,62.0,36,19977,-0.29871648743083057,0.0,baseline,1
96.0,5,3.8,65.0,20,16176,-0.3706224680295559,0.0,baseline,1
60.0,8,3.1,57.0,3,5283,-0.6009357615010615,0.0,baseline,1
70.0,7,0.5,70.0,2,39133,0.09204090720415992,0.0,baseline,1
44.0,3,4.6,82.0,16,19492,-0.2744130999812915,0.0,baseline,1
95.0,6,1.4,52.0,9,32840,-0.06437242712989208,0.0,baseline,1
30.0,4,10.7,91.0,38,30111,-0.045485296580118906,0.0,baseline,1
41.0,3,11.3,37.0,25,2934,-0.6799650381501141,0.0,baseline,1
52.0,3,11.0,67.0,27,36378,0.0361384972304018,0.0,baseline,1
77.0,3,9.8,72.0,12,548,-0.6656121013700675,0.0,baseline,1
31.0,5,7.6,65.0,9,35462,0.013141181017978787,0.0,baseline,1
96.0,6,0.1,21.0,47,6632,-0.6394680153153627,0.0,baseline,1
98.0,8,8.7,83.0,39,30504,-0.05258921494106486,0.0,baseline,1
21.0,2,0.9,92.0,0,21250,-0.22328472063748156,0.0,baseline,1
91.0,8,10.3,20.0,20,19535,-0.38139579390116096,0.0,baseline,1
76.0,5,5.7,92.0,18,22151,-0.2034288359336867,0.0,baseline,1
40.0,3,7.4,66.0,19,22806,-0.2360701609771642,0.0,baseline,1
28.0,4,5.4,40.0,11,3120,-0.6732516756013875,0.0,baseline,1
33.0,6,9.7,62.0,1,39133,0.08143134706008764,0.0,baseline,1
81.0,3,3.3,41.0,46,36014,-0.020364258212122593,0.0,baseline,1
53.0,6,7.8,32.0,3,27863,-0.19604626985203222,0.0,baseline,1
44.0,2,7.3,73.0,20,18505,-0.3089410931229895,0.0,baseline,1
56.0,4,10.2,77.0,4,27467,-0.12298449108616769,0.0,baseline,1
82.0,5,2.6,32.0,30,39112,0.02482039961097668,0.0,baseline,1
11.0,2,9.3,53.0,33,23057,-0.25349073716019843,0.0,baseline,1
58.0,6,4.7,90.0,15,30460,-0.042662461232178206,0.0,baseline,1
48.0,3,7.8,36.0,7,33656,-0.07420780810510627,0.0,baseline,1
58.0,8,4.5,86.0,36,30415,-0.0506838362468309,0.0,baseline,1
24.0,4,8.1,39.0,18,39808,0.05321269878417795,0.0,baseline,1
57.0,2,5.4,98.0,32,31429,-0.009078594081798008,0.0,baseline,1
35.0,1,6.8,34.0,15,9648,-0.5540727130088932,0.0,baseline,1
90.0,1,5.4,81.0,24,13804,-0.38867567516690277,0.0,baseline,1
33.0,8,9.5,38.0,19,2155,-0.6941833596234477,0.0,baseline,1
58.0,9,2.7,26.0,38,28102,-0.20390668146849775,0.0,baseline,1
81262.0,71,28.0,16.5,61,665,-0.752631188928549,0.0,baseline,3
6461.0,47,23.0,11.5,64,60,-0.776251398858506,0.0,baseline,3
1800550.0,71,26.0,15.5,85,1199,-0.7446183894665726,0.0,baseline,3
27940252.0,46,62.0,9.7,100,990,-0.7455863209172102,0.0,baseline,3
4.88e+87,67,36.0,17.6,93,695,-0.7470341162866627,0.0,baseline,2
206.0,3689,1199.0,179.0,10,0,0.10128727576220772,0.0,baseline,0
16.0,15878,1294.0,194.0,12,2,0.5490690910143379,0.0,baseline,0
991.0,2529,184.0,353.0,17,6,-0.028133988561308332,0.0,baseline,0
186.0,17540,1151.0,273.0,18,10,0.6852850831124744,0.0,baseline,0
693.0,5009,1150.0,89.0,4,11,-0.036448289900439135,0.0,baseline,0
994.0,21740,534.0,184.0,11,5,0.4143743069834338,0.0,baseline,0
166.0,23169,461.0,317.0,17,6,0.6669056013446337,0.0,baseline,0
325.0,7229,865.0,273.0,15,7,0.24749296697910833,0.0,baseline,0
706.0,11318,1419.0,219.0,7,1,0.4996389354752139,0.0,baseline,0
971.0,6252,1187.0,454.0,16,9,0.6663480413845186,0.0,baseline,0
890.0,14718,1401.0,237.0,12,2,0.6314752920697171,0.0,baseline,0
33.0,16850,1132.0,395.0,10,2,0.8728373208760778,0.0,top_10%,0
892.0,9459,1234.0,430.0,13,8,0.7431609287400722,0.0,baseline,0
129.0,19522,1938.0,46.0,16,7,0.6559660340260941,0.0,baseline,0
922.0,7448,277.0,296.0,6,2,0.06202681020691353,0.0,baseline,0
527.0,17639,1013.0,78.0,17,8,0.2868775576441748,0.0,baseline,0
